from_sub,to_sub,voltage_kv,length_km,category,circuits,X_pu,MVAmax,intersects
111245,111240,115,1.3459331339171379,mst,1,0.008141750526530891,174,False
160117,160225,115,1.3467874889343796,mst,1,0.008146918647618176,174,False
160177,160178,115,1.3490113216573452,mst,1,0.008160370943862957,174,False
240162,240171,115,1.353454690804968,mst,1,0.008187249547402454,174,False
220205,220229,115,1.3605341520469618,mst,1,0.008230074265690506,174,False
170446,170574,115,1.3627522175498168,mst,1,0.008243491675159573,174,False
180005,180017,115,1.364422769087265,mst,1,0.008253597090887048,174,False
160160,160143,115,3.0913600681107773,neighbor_2,1,0.018700098710689013,174,False
170494,170493,115,3.402214122855139,neighbor_2,1,0.020580501310276833,174,False
160142,160148,115,3.488326975970707,neighbor_2,1,0.021101410818726397,174,False
190077,190083,115,3.4970930673129232,neighbor_2,1,0.021154438214369294,174,False
250220,250197,115,3.6942281057666406,neighbor_2,1,0.022346937501801986,174,False
160173,160176,115,3.730665551640263,neighbor_2,1,0.022567353053400456,174,False
160153,160150,115,3.7722344652559308,neighbor_2,1,0.02281880961969561,174,False
200099,200103,115,3.85783218612014,neighbor_2,1,0.02333660301622769,174,False
240162,240076,115,3.8830153675652377,neighbor_2,1,0.023488939841604464,174,False
250343,250344,115,3.9309816999867295,neighbor_2,1,0.02377909534963617,174,False
160147,160144,115,3.944716401413293,neighbor_2,1,0.023862178609683437,174,False
170454,170539,115,3.9700322398434205,neighbor_2,1,0.024015317896973434,174,False
220083,220080,115,3.986352127189416,neighbor_2,1,0.024114039332714807,174,False
220081,220090,115,4.0052097882072895,neighbor_2,1,0.02422811214038436,174,False
230236,230220,115,4.019028115356881,neighbor_2,1,0.02431170126491875,174,False
220081,220079,115,4.083339876361696,neighbor_2,1,0.02470073271145071,174,False
200112,200106,115,4.110845246308371,neighbor_2,1,0.024867116801865385,174,False
200128,200120,115,4.111378723017006,neighbor_2,1,0.024870343882144458,174,False
250341,250334,115,4.271992899582112,neighbor_2,1,0.0258419230220468,174,False
160168,160113,115,4.283548005427141,neighbor_2,1,0.025911821582924106,174,False
250343,250335,115,4.333617631040839,neighbor_2,1,0.02621470022557786,174,False
180010,180005,115,4.359242580100002,neighbor_2,1,0.026369709369224968,174,False
220100,220097,115,4.365303839001639,neighbor_2,1,0.026406374829499518,174,False
150354,150362,115,4.372602125804524,neighbor_2,1,0.026450523256284452,174,False
200113,200116,115,4.3794078978609825,neighbor_2,1,0.02649169238781691,174,False
190087,190078,115,4.381431933412,neighbor_2,1,0.026503936081131194,174,False
200112,200102,115,4.390320726163638,neighbor_2,1,0.02655770571592371,174,False
200122,200123,115,4.422603456696096,neighbor_2,1,0.026752988773965043,174,False
200032,200037,115,4.424824480996678,neighbor_2,1,0.026766424081643425,174,False
170513,170514,115,4.459847087789381,neighbor_2,1,0.026978281060351647,174,False
190081,190083,115,4.465861085951361,neighbor_2,1,0.02701466063335417,174,False
150359,150350,115,4.4807765170568015,neighbor_2,1,0.027104886303557212,174,False
230201,230172,115,1.4182683381035157,mst,1,0.008579316979076088,174,False
120109,120164,115,1.4200111113580731,mst,1,0.008589859274755831,174,False
230069,230074,115,1.444794081382855,mst,1,0.008739775161484189,174,False
230216,230225,115,1.4533413920906704,mst,1,0.00879147912039725,174,False
170066,170062,115,1.4550916099731788,mst,1,0.008802066449743238,174,False
190078,190077,115,1.4730393209509611,mst,1,0.008910634833729822,174,False
210045,210042,115,1.4765030200446048,mst,1,0.008931587266810464,174,False
200042,200037,115,1.4862639019771628,mst,1,0.008990632299294747,174,False
140040,140007,115,1.4890133361146005,mst,1,0.00900726403698813,174,False
160186,160018,115,1.5127339263860995,mst,1,0.009150753429934816,174,False
250119,250242,115,1.51910173178341,mst,1,0.009189273235740853,174,False
160093,160091,115,1.534026276769631,mst,1,0.00927955403716979,174,False
200091,200084,115,1.5396280665611268,mst,1,0.009313440100180731,174,False
240055,240028,115,1.5417832578263553,mst,1,0.009326477173996858,174,False
250205,250118,115,1.5737875309312173,mst,1,0.009520075801474284,174,False
170035,170477,115,1.582776494410824,mst,1,0.009574451383959617,174,False
200121,200133,115,1.6040847868793995,mst,1,0.009703348427247786,174,False
160290,160063,115,1.6183386756475002,mst,1,0.009789572329058605,174,False
160061,160029,115,1.6242503915092048,mst,1,0.009825333181152088,174,False
220086,220053,115,1.6263583221490612,mst,1,0.009838084368387517,174,False
150424,150040,115,1.6411963939959284,mst,1,0.009927842080882744,174,False
250281,250060,115,1.6457123533323925,mst,1,0.00995515979331504,174,False
130309,130332,115,1.6468424978080403,mst,1,0.009961996206022172,174,False
270094,270203,115,1.6584175309257738,mst,1,0.010032015309947972,174,False
220110,220103,115,1.68960016190207,mst,1,0.010220643701487002,174,False
160248,160257,115,1.6998032309382236,mst,1,0.01028236358979644,174,False
250206,250213,115,1.7063683733697865,mst,1,0.01032207711679266,174,False
180006,180031,115,1.745458386124431,mst,1,0.01055853844158446,174,False
160176,160174,115,1.7461151741962244,mst,1,0.0105625114507144,174,False
220110,220093,115,1.7499467346852637,mst,1,0.010585689132311614,174,False
120153,120162,115,1.7499485407295174,mst,1,0.010585700057343017,174,False
160148,160144,115,1.7539080956957447,mst,1,0.010609651996647228,174,False
160166,160169,115,2.9893279062197204,delaunay,1,0.018082890926092825,174,False
200113,200107,115,2.9912938805166345,delaunay,1,0.018094783398210267,174,False
160169,160265,115,3.015255635792533,delaunay,1,0.018239731634283753,174,False
140007,140026,115,3.0216785707048204,delaunay,1,0.01827858492675884,174,False
170049,170572,115,3.035465991064904,delaunay,1,0.018361987091507926,174,False
170465,170580,115,3.0367648320315337,delaunay,1,0.01836984397448187,174,False
220096,220098,115,3.0376962752026593,delaunay,1,0.018375478413324216,174,False
240176,240186,115,3.052429065635728,delaunay,1,0.018464599262824823,174,False
130312,130314,115,3.058958517675047,delaunay,1,0.018504096893308414,174,False
200123,200120,115,3.0645432247868887,delaunay,1,0.018537879620639023,174,False
180009,180023,115,3.0693326662363747,delaunay,1,0.01856685166721437,174,False
250200,250215,115,3.1002550287330117,delaunay,1,0.01875390565585187,174,False
160159,160144,115,3.1052072309388747,delaunay,1,0.018783862266548962,174,False
200115,200101,115,3.106875059035857,delaunay,1,0.018793951207778343,174,False
220109,220098,115,3.111483122749285,delaunay,1,0.018821826073341614,174,False
250222,250199,115,3.1254418155110995,delaunay,1,0.01890626429042631,174,False
160157,160156,115,3.15102331314188,delaunay,1,0.01906101058989417,174,False
110410,111117,115,3.172013900157956,delaunay,1,0.019187985785454553,174,False
170291,170190,115,3.1735660524000844,delaunay,1,0.01919737498616308,174,False
240185,240181,115,3.181588480508795,delaunay,1,0.019245903851849044,174,False
250197,250203,115,3.190271225562728,delaunay,1,0.019298427073347318,174,False
250260,250220,115,3.259149878159401,delaunay,1,0.019715084329130595,174,False
200104,200110,115,3.260251145822666,delaunay,1,0.01972174606168721,174,False
111379,111311,115,3.268131766255527,delaunay,1,0.019769417111564627,174,False
130330,130307,115,3.27908195820114,delaunay,1,0.0198356564579275,174,False
170480,170465,115,3.2944642701805926,delaunay,1,0.019928706360260673,174,False
130330,130332,115,3.302502683212822,delaunay,1,0.01997733192113617,174,False
250317,250329,115,3.34387672349355,delaunay,1,0.020227609669526202,174,False
190086,190087,115,3.362419064518965,delaunay,1,0.020339775059472,174,False
190102,190094,115,3.3741018160088485,delaunay,1,0.02041044576791742,174,False
170445,170446,115,3.3815927844714624,delaunay,1,0.020455759754836825,174,False
200083,200088,115,3.420906309842403,delaunay,1,0.02069357314082361,174,False
250026,250255,115,1.775096036008972,mst,1,0.0107378210117745,174,False
170508,170514,115,1.781305212844729,mst,1,0.01077538124972237,174,False
250179,250300,115,1.79601019399766,mst,1,0.010864333876734428,174,False
250201,250229,115,1.7976296945310581,mst,1,0.01087413047731453,174,False
220097,220098,115,1.8041610514994508,mst,1,0.010913639630998569,174,False
160168,160170,115,1.8074769545950224,mst,1,0.010933698024015259,174,False
170539,170460,115,1.8109117109061783,mst,1,0.010954475377882364,174,False
190158,190105,115,1.8217797689103543,mst,1,0.011020217883767738,174,False
110157,111407,115,1.8238971887739095,mst,1,0.011033026472734426,174,False
220081,220080,115,1.8239468961593854,mst,1,0.011033327160132387,174,False
130304,130307,115,1.8392079514642197,mst,1,0.011125643562732521,174,False
210294,210282,115,1.8427745067324037,mst,1,0.011147218188173331,174,False
110131,110159,115,1.8455988838461375,mst,1,0.011164303267122193,174,False
110128,110134,115,1.8507185524526988,mst,1,0.01119527290708627,174,False
250200,250224,115,1.8579211502488748,mst,1,0.011238842496779583,174,False
160152,160154,115,1.8585667554881276,mst,1,0.01124274785928546,174,False
210288,210048,115,1.8627360373832131,mst,1,0.011267968468102614,174,False
150352,150350,115,1.873647213893683,mst,1,0.011333971804271809,174,False
220013,220231,115,1.875250508971276,mst,1,0.011343670375629649,174,False
150041,150506,115,1.879821312316574,mst,1,0.011371319847661696,174,False
200016,200010,115,1.8808889435597562,mst,1,0.01137777810849002,174,False
210289,210049,115,1.894525520396226,mst,1,0.011460267798238041,174,False
250197,250208,115,1.899369273760829,mst,1,0.011489568385698777,174,False
230223,230239,115,1.901818153025545,mst,1,0.011504382022082692,174,False
110133,110049,115,1.9254090957551078,mst,1,0.011647087157686852,174,False
240191,240100,115,1.9377437019828745,mst,1,0.011721701032788657,174,False
220113,220175,115,1.9390958549144761,mst,1,0.011729880407800234,174,False
160113,160193,115,1.939596852314269,mst,1,0.011732911015889719,174,False
170488,170503,115,1.967382734900938,mst,1,0.011900991969155015,174,False
150019,150530,115,1.970021756841403,mst,1,0.01191695580698013,174,False
200024,200053,115,1.9879093058094448,mst,1,0.0120251602619853,174,False
220083,220090,115,1.98922725540814,mst,1,0.012033132735928258,174,False
220112,220111,115,4.542729459819395,neighbor_2,1,0.02747964890627989,174,False
240185,240175,115,4.547839370476145,neighbor_2,1,0.027510559518948326,174,False
250220,250215,115,4.553823652690746,neighbor_2,1,0.02754675933574743,174,False
180010,180007,115,4.569288404751878,neighbor_2,1,0.027640307930446143,174,False
210285,210294,115,4.664727255774087,neighbor_2,1,0.028217631792962345,174,False
180007,180016,115,4.677704247542403,neighbor_2,1,0.02829613155413174,174,False
200004,200010,115,4.718795103338627,neighbor_2,1,0.0285446962772847,174,False
230211,230216,115,4.7359367036890605,neighbor_2,1,0.028648388377703206,174,False
220110,220102,115,4.736835015001031,neighbor_2,1,0.028653822396981662,174,False
230236,230239,115,4.776097163054828,neighbor_2,1,0.028891324993904448,174,False
200098,200113,115,4.791192665413366,neighbor_2,1,0.028982639942009024,174,False
250220,250222,115,4.793032486645155,neighbor_2,1,0.02899376929539602,174,False
150370,150392,115,4.810489651480072,neighbor_2,1,0.029099370292507053,174,False
240167,240170,115,4.814490998336762,neighbor_2,1,0.029123575037197806,174,False
200034,200037,115,4.842453617531516,neighbor_2,1,0.029292725096598964,174,False
200113,200105,115,4.84315154338514,neighbor_2,1,0.02929694695431465,174,False
240162,240160,115,4.88091500598757,neighbor_2,1,0.029525383779130863,174,False
200034,200035,115,4.885853396728471,neighbor_2,1,0.029555256842213815,174,False
200083,200082,115,4.934776172283678,neighbor_2,1,0.029851198017595032,174,False
200144,200018,115,4.938254039111074,neighbor_2,1,0.02987223615341292,174,False
190096,190095,115,4.9543553151269375,neighbor_2,1,0.02996963517657127,174,False
180010,180020,115,4.955847544136887,neighbor_2,1,0.029978661892699505,174,False
160140,160229,115,4.985244880762948,neighbor_2,1,0.03015649077210101,174,False
160143,160151,115,4.99870559539892,neighbor_2,1,0.030237916645135244,174,False
160158,160149,115,5.063365151016354,neighbor_2,1,0.030629051953218023,174,False
200099,200111,115,5.075380531363243,neighbor_2,1,0.030701734783293726,174,False
200132,200134,115,5.075425536887542,neighbor_2,1,0.030702007028431257,174,False
240161,240164,115,5.0988226739452545,neighbor_2,1,0.030843539804583774,174,False
250240,250239,115,5.107363747521804,neighbor_2,1,0.030895206034158358,174,False
180006,180019,115,5.107538515295976,neighbor_2,1,0.030896263230523864,174,False
220110,220101,115,5.1128180976104085,neighbor_2,1,0.030928200212388107,174,False
190094,190096,115,5.114623358924106,neighbor_2,1,0.030939120507669452,174,False
240167,240164,115,2.0090899296160836,mst,1,0.012153285018471582,174,False
150425,150030,115,2.0170441115087527,mst,1,0.012201401052604931,174,False
230237,230232,115,2.0349708139600335,mst,1,0.012309842352877331,174,False
230149,230278,115,2.0432860306622027,mst,1,0.012360142340489697,174,False
240240,240119,115,2.048404389081709,mst,1,0.012391104054936616,174,False
240030,240022,115,2.058508911832184,mst,1,0.012452227822047239,174,False
220039,220242,115,2.0630937628537085,mst,1,0.012479962270570638,174,False
190093,190002,115,2.079323612946358,mst,1,0.012578139057520504,174,False
140349,140089,115,2.0895390557020423,mst,1,0.01263993379630725,174,False
200070,200013,115,2.0959385544064593,mst,1,0.012678645319661001,174,False
150370,150412,115,2.0998870973652908,mst,1,0.01270253064568796,174,False
160097,160098,115,2.102162596591816,mst,1,0.012716295480328564,174,False
180005,180009,115,2.11388229801617,mst,1,0.01278718970444564,174,False
130340,130339,115,2.1210933161878645,mst,1,0.012830810230247952,174,False
200041,200030,115,2.1249147953786234,mst,1,0.012853926928566342,174,False
140295,140298,115,2.127968308532861,mst,1,0.012872398085643017,174,False
180024,180023,115,2.1329663672328056,mst,1,0.012902632089120944,174,False
160010,160245,115,2.1332218766169295,mst,1,0.012904177703542864,174,False
240172,240175,115,2.1481582576587974,mst,1,0.012994530103039985,174,False
230256,230250,115,2.1569861253861013,mst,1,0.01304793119326186,174,False
170471,170044,115,2.1768470063442082,mst,1,0.013168072628169126,174,False
200108,200109,115,2.1809726397500384,mst,1,0.013193029200756375,174,False
160158,160151,115,2.1978575364756203,mst,1,0.013295168462612448,174,False
170475,170057,115,2.2049704382816286,mst,1,0.013338195467866186,174,False
250258,250210,115,2.2104100040713495,mst,1,0.013371100213664118,174,False
130162,130138,115,2.213772441396194,mst,1,0.013391440099183027,174,False
180019,180020,115,2.22749034066014,mst,1,0.01347442172043941,174,False
240030,240025,115,2.230465363084465,mst,1,0.013492418075369165,174,False
230071,230077,115,2.231255444468775,mst,1,0.013497197395652326,174,False
250107,250266,115,2.242536980219317,mst,1,0.013565441090173564,174,False
190088,190093,115,2.2516717729355387,mst,1,0.013620698815489081,174,False
160096,160055,115,2.262104209815593,mst,1,0.013683806184139693,174,False
160141,160147,115,3.4411028789749363,delaunay,1,0.020815745203629107,174,False
111379,110410,115,3.4437280339551113,delaunay,1,0.020831625158140563,174,False
130162,170096,115,3.445840287529299,delaunay,1,0.020844402495451334,174,False
200134,200135,115,3.4595314763939333,delaunay,1,0.0209272225415134,174,False
160142,160141,115,3.4777847366452206,delaunay,1,0.021037639238685645,174,False
130164,130152,115,3.479773358295371,delaunay,1,0.02104966870802493,174,False
180020,180032,115,3.5315120221783465,delaunay,1,0.021362643612421,174,False
160149,160147,115,3.5348960801865106,delaunay,1,0.02138311428468211,174,False
110793,110788,115,3.538248754950669,delaunay,1,0.0214033951150135,174,False
200040,200136,115,3.580899455706962,delaunay,1,0.021661395573274633,174,False
200132,200130,115,3.609784231282824,delaunay,1,0.021836123894338446,174,False
220088,220079,115,3.654192642879145,delaunay,1,0.022104757007964587,174,False
170451,170574,115,3.6543344973605465,delaunay,1,0.022105615106906902,174,False
250258,250212,115,3.6596660798336704,delaunay,1,0.022137866645496686,174,False
160156,160138,115,3.660072645159461,delaunay,1,0.022140326019868196,174,False
220088,220081,115,3.6742913573284546,delaunay,1,0.022226337133177797,174,False
180010,180012,115,3.68850205760889,delaunay,1,0.022312299781377026,174,False
200083,200097,115,3.704438646836244,delaunay,1,0.02240870258955762,174,False
110801,110788,115,3.7059590793833315,delaunay,1,0.02241789991309388,174,False
200100,200118,115,3.7237023110993412,delaunay,1,0.0225252313714894,174,False
200114,200106,115,3.7426301676272424,delaunay,1,0.022639728802282,174,False
180021,180025,115,3.7430290610021633,delaunay,1,0.02264214176787698,174,False
180024,180025,115,3.755735491249738,delaunay,1,0.022719004862002196,174,False
230236,230206,115,3.7668301863242912,delaunay,1,0.022786118329371895,174,False
120152,120153,115,3.7878551389165978,delaunay,1,0.022913301407435,174,False
130315,130305,115,3.79160175268106,delaunay,1,0.02293596523360944,174,False
130305,130031,115,3.8088688683144865,delaunay,1,0.02304041659471901,174,False
250260,250240,115,3.8099637747520974,delaunay,1,0.023047039847271664,174,False
111113,110781,115,3.8145960722823515,delaunay,1,0.02307506130681196,174,False
160022,160184,115,3.8217908060202848,delaunay,1,0.023118583325642556,174,False
250218,250229,115,3.8290998072903033,delaunay,1,0.023162796565839267,174,False
111285,110492,115,3.841774104532898,delaunay,1,0.023239465282618665,174,False
120091,120163,115,2.266120711880493,mst,1,0.013708102604948163,174,False
220224,220233,115,2.2761326858024407,mst,1,0.013768666530373933,174,False
150376,150383,115,2.2771227960166143,mst,1,0.013774655854920919,174,False
200144,200153,115,2.2822316638536866,mst,1,0.013805560159417385,174,False
200140,200068,115,2.2831557866255787,mst,1,0.013811150316071556,174,False
170206,170291,115,2.30226752983297,mst,1,0.013926760104849726,174,False
230206,230238,115,2.306707014429399,mst,1,0.013953615210158934,174,False
120034,120033,115,2.3108858597989412,mst,1,0.01397889366986127,174,False
200097,200087,115,2.3145601783598337,mst,1,0.01400112017155287,174,False
200131,200137,115,2.3350813555538914,mst,1,0.014125255836998966,174,False
220108,220091,115,2.3384692592282796,mst,1,0.014145749772269366,174,False
111379,111383,115,2.348149692643804,mst,1,0.014204308159660062,174,False
230217,230141,115,2.3502344849970456,mst,1,0.014216919379944324,174,False
111224,111375,115,2.369047316322234,mst,1,0.014330721006108032,174,False
210307,210310,115,2.382254182706227,mst,1,0.014410611313156761,174,False
111294,111261,115,2.3843524721817118,mst,1,0.014423304179549108,174,False
111383,110410,115,2.385711857527487,mst,1,0.0144315273045141,174,False
150092,150371,115,2.3860051260579547,mst,1,0.014433301329651146,174,False
170473,170050,115,2.392146716104341,mst,1,0.014470452725016807,174,False
111383,111311,115,2.400001271932726,mst,1,0.014517966106209309,174,False
240161,240159,115,2.403642293469007,mst,1,0.01453999118922651,174,False
200082,200085,115,2.4058728918001995,mst,1,0.01455348441164582,174,False
250240,250241,115,2.4119920014934384,mst,1,0.014590499819998114,174,False
240033,240026,115,2.4166150503842454,mst,1,0.014618465333137211,174,False
240181,240184,115,2.418419559170093,mst,1,0.014629381076265213,174,False
170268,170248,115,2.419883269212207,mst,1,0.014638235276898042,174,False
260017,260010,115,2.421781561313098,mst,1,0.014649718329304185,174,False
150368,150377,115,2.4430704722513132,mst,1,0.0147784981308208,174,False
150379,150444,115,2.4484666524194694,mst,1,0.01481114043051475,174,False
220180,220187,115,2.456003675710703,mst,1,0.014856733009970225,174,False
260013,260198,115,2.458251256070525,mst,1,0.014870328959216786,174,False
150384,150039,115,2.469602068646409,mst,1,0.014938991719600206,174,False
150373,150410,115,2.4729323005817054,mst,1,0.014959136789908237,174,False
120321,120309,115,2.477694957203915,mst,1,0.01498794681106338,174,False
130164,130160,115,2.48301311670751,mst,1,0.015020117152105921,174,False
230073,230078,115,2.48996781069847,mst,1,0.015062187134659934,174,False
110130,110151,115,2.4922438876463113,mst,1,0.015075955464023056,174,False
260214,130131,115,2.495324499637629,mst,1,0.015094590546012124,174,False
200146,200050,115,2.497708961427971,mst,1,0.015109014511473548,174,False
220101,220092,115,2.4997356595916074,mst,1,0.015121274311329196,174,False
220100,220092,115,2.505514511914782,mst,1,0.015156231452036489,174,False
170453,170448,115,2.513289152149949,mst,1,0.015203261411871146,174,False
120159,120089,115,2.5194142480770596,mst,1,0.015240313031846107,174,False
160094,160213,115,2.5222803413787607,mst,1,0.015257650458245812,174,False
111006,110852,115,2.5385305484320813,mst,1,0.015355950387490852,174,False
200001,200010,115,2.5421090136718654,mst,1,0.015377597058128486,174,False
120168,120169,115,2.5596883663889445,mst,1,0.015483937187986055,174,False
170492,170061,115,2.5609213442161933,mst,1,0.015491395654993984,174,False
210168,210172,115,2.5688850273518224,mst,1,0.0155395691635649,174,False
260193,260200,115,2.5762393335700193,mst,1,0.015584056460158908,174,False
150527,150116,115,2.5798429719988905,mst,1,0.015605855407176654,174,False
110336,110772,115,2.5799024544639724,mst,1,0.015606215225490949,174,False
200096,200062,115,2.5809425002371866,mst,1,0.015612506617691866,174,False
160182,160034,115,2.586556955183896,mst,1,0.015646469294118084,174,False
170465,170464,115,2.590038424935081,mst,1,0.015667529224560037,174,False
170100,170317,115,2.595600902023311,mst,1,0.015701177479158026,174,False
200025,200119,115,2.600564807475182,mst,1,0.015731204884537966,174,False
110793,110790,115,2.60556328473298,mst,1,0.015761441419934852,174,False
190079,190100,115,2.6078772675185395,mst,1,0.01577543904737113,174,False
170480,170464,115,2.6246084612675893,mst,1,0.015876648536968407,174,False
170025,170497,115,2.626530562067066,mst,1,0.015888275611747847,174,False
110856,110840,115,2.628960881767366,mst,1,0.015902976978554955,174,False
150362,150006,115,2.6350759575075413,mst,1,0.015939967984922747,174,False
160157,160141,115,2.6484485637515576,mst,1,0.016020860877136077,174,False
200124,200063,115,3.862427518316895,delaunay,1,0.023364400866945304,174,False
200007,200016,115,3.864375648483312,delaunay,1,0.023376185397252548,174,False
110334,110772,115,3.8702927497669566,delaunay,1,0.023411978826567603,174,False
160173,160168,115,3.925489424219301,delaunay,1,0.023745871753311464,174,False
