bus_id,lat,lng,mw_load,sub_name,sub_num
104,31.087576,-95.076959,6.258,Sub_104,104
105,31.356209,-95.152898,3.49,Sub_105,105
106,31.135677,-95.935045,2.774,Sub_106,106
107,31.092367,-95.499937,9.832,Sub_107,107
108,30.959521,-95.715509,7.268,Sub_108,108
109,31.557331,-95.863641,5.904,Sub_109,109
110,31.188898,-95.255739,0.342,Sub_110,110
111,31.893076,-96.236904,3.65,Sub_111,111
112,31.61135,-96.238051,12.702,Sub_112,112
113,30.964728,-95.325895,20.23,Sub_113,113
114,31.301675,-94.641408,58.296,Sub_114,114
115,31.340325,-94.826061,70.416,Sub_115,115
116,31.614855,-95.062493,7.8260000000000005,Sub_116,116
117,31.248085,-94.969099,2.414,Sub_117,117
118,30.671395,-93.71134,2.636,Sub_118,118
119,31.245162,-94.175514,3.306,Sub_119,119
120,31.113664,-94.021385,3.934,Sub_120,120
121,31.056147,-93.615655,3.2560000000000002,Sub_121,121
122,30.553812,-93.812696,2.098,Sub_122,122
123,31.732513,-94.19129,25.988,Sub_123,123
124,30.952076,-94.579622,1.9020000000000001,Sub_124,124
125,30.940517,-94.35364,4.8500000000000005,Sub_125,125
126,31.187072,-94.758803,17.474,Sub_126,126
127,31.658422,-94.894177,2.676,Sub_127,127
128,31.307588,-93.784102,12.144,Sub_128,128
129,31.229843,-94.509183,17.036,Sub_129,129
130,30.934425,-94.059578,32.308,Sub_130,130
131,31.904341,-94.048094,5.268,Sub_131,131
132,30.676367,-93.98312,19.19,Sub_132,132
133,31.512307,-93.861732,1.718,Sub_133,133
134,30.827971,-93.714454,9.068,Sub_134,134
135,31.483597,-94.131501,12.504,Sub_135,135
136,31.711317,-93.942853,6.072,Sub_136,136
137,31.065187,-93.786673,0.888,Sub_137,137
138,31.138382,-94.375214,4.51,Sub_138,138
139,32.631994,-97.150534,74.462,Sub_139,139
140,32.722829,-97.080316,119.052,Sub_140,140
141,32.900196,-97.561179,60.974000000000004,Sub_141,141
142,32.532677,-97.306547,144.986,Sub_142,142
143,32.275189,-97.511185,51.954,Sub_143,143
144,32.924857,-97.068211,108.26,Sub_144,144
145,32.162541,-97.15481,6.362,Sub_145,145
146,32.57074,-97.144837,153.218,Sub_146,146
147,32.469436,-96.99067,77.60000000000001,Sub_147,147
148,32.704456,-97.993148,8.212,Sub_148,148
149,32.799741,-98.126932,40.874,Sub_149,149
150,32.747426,-97.217658,84.436,Sub_150,150
151,32.720723,-97.447033,100.742,Sub_151,151
152,32.691147,-97.262625,104.558,Sub_152,152
153,32.881821,-97.345943,94.754,Sub_153,153
154,32.652918,-97.379538,107.388,Sub_154,154
155,32.859685,-97.291523,119.96600000000001,Sub_155,155
156,32.909919,-97.434281,138.132,Sub_156,156
157,33.149467,-97.096016,92.092,Sub_157,157
158,33.114714,-97.173909,58.480000000000004,Sub_158,158
159,33.61791,-98.062664,2.43,Sub_159,159
160,33.520572,-97.95612,19.266000000000002,Sub_160,160
161,33.276319,-97.514178,37.874,Sub_161,161
162,33.479016,-97.351845,0.552,Sub_162,162
163,32.927988,-97.283692,157.63,Sub_163,163
164,32.924955,-97.230259,79.282,Sub_164,164
165,33.631922,-97.688998,1.526,Sub_165,165
166,33.82471,-97.739095,10.954,Sub_166,166
167,33.793074,-97.963802,0.522,Sub_167,167
168,33.009335,-97.22672,82.316,Sub_168,168
169,33.75668,-97.538121,2.928,Sub_169,169
170,33.799085,-98.50984,37.816,Sub_170,170
171,33.558025,-98.695427,3.61,Sub_171,171
172,34.103277,-98.622462,24.646,Sub_172,172
173,33.75849,-98.202251,9.196,Sub_173,173
174,33.723849,-98.783672,4.304,Sub_174,174
175,33.9732,-98.720985,26.77,Sub_175,175
176,33.527389,-98.884746,0.65,Sub_176,176
177,33.250203,-98.925556,1.9060000000000001,Sub_177,177
178,34.131724,-99.106566,0.28800000000000003,Sub_178,178
179,33.358656,-98.740056,7.782,Sub_179,179
180,33.668239,-98.489118,1.36,Sub_180,180
181,33.621035,-99.243769,7.202,Sub_181,181
182,34.160505,-99.34314,24.224,Sub_182,182
183,33.322836,-99.642126,0.462,Sub_183,183
184,33.513054,-98.457321,3.084,Sub_184,184
185,32.801213,-98.88698,17.796,Sub_185,185
186,33.166041,-97.845101,25.388,Sub_186,186
187,33.158189,-98.377664,2.082,Sub_187,187
188,32.759373,-98.666449,0.308,Sub_188,188
189,32.790132,-99.241839,4.338,Sub_189,189
190,33.332344,-97.868439,7.416,Sub_190,190
191,31.842565,-98.805134,2.934,Sub_191,191
192,31.863019,-98.2281,0.296,Sub_192,192
193,32.403542,-99.038804,11.798,Sub_193,193
194,31.890896,-98.613096,15.624,Sub_194,194
195,32.13383,-99.213349,3.806,Sub_195,195
196,32.123666,-98.577422,7.03,Sub_196,196
197,32.302818,-98.552383,0.972,Sub_197,197
198,32.07458,-98.349791,16.240000000000002,Sub_198,198
199,32.901592,-98.315542,4.702,Sub_199,199
200,32.584194,-98.335694,2.876,Sub_200,200
201,31.944662,-98.027972,8.09,Sub_201,201
202,33.219589,-98.188154,12.242,Sub_202,202
203,32.527015,-98.008849,8.824,Sub_203,203
204,32.455408,-98.418168,0.9,Sub_204,204
205,32.556004,-99.164736,1.032,Sub_205,205
206,32.495875,-98.66402,7.0360000000000005,Sub_206,206
207,32.116953,-98.98514,3.544,Sub_207,207
208,32.600503,-98.17276,3.004,Sub_208,208
209,32.673266,-98.485899,2.408,Sub_209,209
210,33.195202,-99.268024,1.79,Sub_210,210
211,32.764096,-98.276879,1.818,Sub_211,211
212,33.036872,-99.048807,0.932,Sub_212,212
213,31.051469,-97.500003,84.324,Sub_213,213
214,30.891129,-96.907601,16.066,Sub_214,214
215,31.219045,-97.968224,74.764,Sub_215,215
216,30.841795,-97.809699,7.392,Sub_216,216
217,31.686812,-98.18703,9.19,Sub_217,217
218,31.628871,-97.922097,2.334,Sub_218,218
219,31.095582,-98.027458,17.648,Sub_219,219
220,31.010374,-97.741512,99.53,Sub_220,220
221,31.149188,-97.633113,64.062,Sub_221,221
222,31.102486,-98.259569,28.338,Sub_222,222
223,30.700413,-96.830663,3.414,Sub_223,223
224,31.285086,-97.390061,11.982000000000001,Sub_224,224
225,31.409504,-97.531155,1.994,Sub_225,225
226,31.643709,-98.351,0.35000000000000003,Sub_226,226
227,30.649554,-97.006117,17.734,Sub_227,227
228,31.082267,-96.953514,5.5600000000000005,Sub_228,228
229,31.881712,-97.085481,2.122,Sub_229,229
230,31.816191,-97.243292,3.074,Sub_230,230
231,31.14975,-96.651785,3.908,Sub_231,231
232,31.695107,-97.328851,10.668000000000001,Sub_232,232
233,31.817062,-97.546568,15.22,Sub_233,233
234,31.769065,-97.804444,0.922,Sub_234,234
235,31.503056,-96.520013,13.256,Sub_235,235
236,32.022463,-97.13336,21.026,Sub_236,236
237,31.848596,-96.807361,5.394,Sub_237,237
238,32.001589,-97.882698,1.292,Sub_238,238
239,32.117538,-97.575601,2.178,Sub_239,239
240,31.560686,-96.802657,6.774,Sub_240,240
241,31.916215,-97.710123,5.124,Sub_241,241
242,31.651982,-96.468387,21.982,Sub_242,242
243,31.988449,-97.531227,3.496,Sub_243,243
244,31.45345,-96.913489,6.0680000000000005,Sub_244,244
245,31.662159,-97.506079,7.642,Sub_245,245
246,32.083642,-97.736491,2.162,Sub_246,246
247,31.959701,-97.330421,20.096,Sub_247,247
248,31.526544,-97.261231,52.208,Sub_248,248
249,30.766987,-99.050013,0.17200000000000001,Sub_249,249
250,31.738576,-99.934162,9.36,Sub_250,250
251,31.106301,-99.394237,13.364,Sub_251,251
252,31.517913,-99.135467,1.184,Sub_252,252
253,32.006167,-99.292204,0.398,Sub_253,253
254,30.985763,-98.73555,1.418,Sub_254,254
255,31.881956,-99.480043,10.74,Sub_255,255
256,31.222792,-99.896165,4.14,Sub_256,256
257,30.915116,-100.108691,0.34800000000000003,Sub_257,257
258,31.432854,-98.52307,6.7860000000000005,Sub_258,258
259,30.843122,-99.570053,0.158,Sub_259,259
260,30.472352,-99.821506,7.5200000000000005,Sub_260,260
261,31.267613,-98.371832,2.666,Sub_261,261
262,30.694786,-99.581344,0.612,Sub_262,262
263,30.691484,-99.273312,7.492,Sub_263,263
264,31.176951,-99.616412,0.6,Sub_264,264
265,30.885268,-99.858861,3.5740000000000003,Sub_265,265
266,31.592014,-100.192581,3.968,Sub_266,266
267,31.411505,-99.682323,0.42,Sub_267,267
268,31.553975,-98.731107,1.714,Sub_268,268
269,31.460967,-99.933766,1.324,Sub_269,269
270,31.627357,-98.546717,0.47600000000000003,Sub_270,270
271,31.289123,-98.995473,1.6460000000000001,Sub_271,271
272,31.331919,-99.165902,1.752,Sub_272,272
273,30.45867,-100.06915,0.028,Sub_273,273
274,31.602931,-99.999545,0.898,Sub_274,274
275,31.157059,-98.764007,8.45,Sub_275,275
276,31.657754,-99.292932,3.34,Sub_276,276
277,31.816904,-99.702274,0.5,Sub_277,277
278,31.736907,-99.567789,0.196,Sub_278,278
279,30.858957,-98.861313,0.468,Sub_279,279
280,31.609899,-99.64049,0.274,Sub_280,280
281,31.687955,-98.773665,1.73,Sub_281,281
282,31.272555,-101.172785,0.17200000000000001,Sub_282,282
283,31.268726,-101.542078,7.882000000000001,Sub_283,283
284,31.083442,-100.423683,3.704,Sub_284,284
285,30.883194,-100.595683,5.796,Sub_285,285
286,31.272382,-100.889468,2.842,Sub_286,286
287,30.533977,-101.306031,6.412,Sub_287,287
288,31.884956,-100.61071,3.524,Sub_288,288
289,32.04114,-100.69458,0.026000000000000002,Sub_289,289
290,30.441414,-100.56062,7.648000000000001,Sub_290,290
291,31.802748,-101.055625,2.548,Sub_291,291
292,31.723763,-100.331847,0.166,Sub_292,292
293,31.289523,-100.15267,0.28200000000000003,Sub_293,293
294,31.595106,-100.799358,0.268,Sub_294,294
295,29.76393,-95.173121,115.10600000000001,Sub_295,295
296,29.772179,-95.514203,77.446,Sub_296,296
297,29.655689,-95.471263,72.784,Sub_297,297
298,29.701847,-95.534537,138.308,Sub_298,298
299,29.874575,-95.527099,100.686,Sub_299,299
300,29.740605,-95.560257,81.318,Sub_300,300
301,29.906312,-95.180561,103.956,Sub_301,301
302,29.647339,-95.431435,70.02,Sub_302,302
303,29.832928,-95.14904,77.83,Sub_303,303
304,29.796871,-95.49165,90.402,Sub_304,304
305,29.736298,-95.523277,83.658,Sub_305,305
306,29.917097,-95.537531,98.084,Sub_306,306
307,29.92647,-95.603801,79.902,Sub_307,307
308,29.979455,-95.573317,112.52,Sub_308,308
309,29.699688,-95.584817,130.03,Sub_309,309
310,29.687947,-95.515725,81.782,Sub_310,310
311,29.751562,-95.615374,123.816,Sub_311,311
312,29.815894,-95.522885,90.508,Sub_312,312
313,29.712099,-95.480935,103.562,Sub_313,313
314,29.694401,-95.649565,156.48,Sub_314,314
315,29.827486,-95.65992,216.322,Sub_315,315
316,29.881487,-95.452619,114.354,Sub_316,316
317,29.586959,-95.225601,110.82000000000001,Sub_317,317
318,30.009427,-95.439603,78.578,Sub_318,318
319,29.830024,-95.474409,79.682,Sub_319,319
320,29.863156,-95.341927,93.97,Sub_320,320
321,29.909513,-95.651476,147.912,Sub_321,321
322,29.670869,-95.58599,100.652,Sub_322,322
323,30.306163,-95.68639,54.95,Sub_323,323
324,30.804665,-95.550875,72.182,Sub_324,324
325,30.318169,-94.91573,52.412,Sub_325,325
326,30.392374,-95.191181,33.664,Sub_326,326
327,30.633963,-95.161912,16.128,Sub_327,327
328,30.008015,-95.289431,90.184,Sub_328,328
329,30.046777,-95.221022,84.386,Sub_329,329
330,30.640258,-95.5384,62.808,Sub_330,330
331,29.994499,-95.177499,127.544,Sub_331,331
332,30.717792,-94.817231,68.734,Sub_332,332
333,30.156257,-95.74926,62.402,Sub_333,333
334,30.316241,-95.849802,5.922,Sub_334,334
335,30.241145,-95.160299,30.968,Sub_335,335
336,30.062169,-95.383966,124.7,Sub_336,336
337,30.094665,-95.586187,120.23,Sub_337,337
338,30.061727,-95.681504,76.46600000000001,Sub_338,338
339,30.039457,-95.534383,164.986,Sub_339,339
340,30.100262,-95.356488,120.504,Sub_340,340
341,30.057832,-95.471001,101.944,Sub_341,341
342,29.64609,-95.794526,115.244,Sub_342,342
343,29.670004,-95.708089,122.764,Sub_343,343
344,28.908185,-95.868152,48.508,Sub_344,344
345,29.987117,-96.252942,20.5,Sub_345,345
346,28.960348,-95.557701,27.93,Sub_346,346
347,30.1223,-96.258442,4.83,Sub_347,347
348,29.995758,-95.665088,181.012,Sub_348,348
349,29.945301,-95.741369,188.69,Sub_349,349
350,29.527956,-96.305186,9.124,Sub_350,350
351,29.212328,-96.280585,34.354,Sub_351,351
352,30.047619,-95.833733,32.618,Sub_352,352
353,29.837611,-95.73374,246.314,Sub_353,353
354,29.743565,-95.740717,151.504,Sub_354,354
355,29.526401,-95.530936,153.324,Sub_355,355
356,29.383068,-95.806472,24.266000000000002,Sub_356,356
357,29.566996,-95.636016,191.23000000000002,Sub_357,357
358,29.743948,-95.830502,252.62,Sub_358,358
359,29.64355,-95.65327,105.9,Sub_359,359
360,29.380858,-95.241857,100.28,Sub_360,360
361,29.703595,-94.600429,10.922,Sub_361,361
362,29.173439,-95.451545,67.268,Sub_362,362
363,29.733275,-94.994118,67.674,Sub_363,363
364,29.801948,-94.971708,121.406,Sub_364,364
365,29.932894,-95.057219,60.084,Sub_365,365
366,30.054844,-94.922316,69.206,Sub_366,366
367,29.974167,-94.522942,1.616,Sub_367,367
368,29.015519,-95.282536,38.144,Sub_368,368
369,29.515074,-95.192133,106.296,Sub_369,369
370,29.688455,-95.05738,75.398,Sub_370,370
371,29.503785,-95.0873,182.90800000000002,Sub_371,371
372,29.485422,-95.362322,45.644,Sub_372,372
373,29.561597,-95.279759,101.474,Sub_373,373
374,29.380856,-95.468782,82.61,Sub_374,374
375,29.545041,-95.350692,183.986,Sub_375,375
376,30.397704,-93.923702,19.238,Sub_376,376
377,30.326641,-94.052041,1.846,Sub_377,377
378,30.377327,-94.374331,19.994,Sub_378,378
379,29.426496,-94.685696,3.86,Sub_379,379
380,29.710502,-93.93785,0.528,Sub_380,380
381,30.414774,-94.173656,33.488,Sub_381,381
382,30.171444,-94.432275,11.298,Sub_382,382
383,30.177924,-94.018171,55.174,Sub_383,383
384,29.898029,-94.161175,80.44800000000001,Sub_384,384
385,30.797736,-96.312084,24.496000000000002,Sub_385,385
386,30.530233,-96.012991,6.014,Sub_386,386
387,30.715806,-95.908313,5.694,Sub_387,387
388,30.215075,-96.410272,57.014,Sub_388,388
389,30.193586,-96.588051,6.242,Sub_389,389
390,30.541565,-96.676232,25.032,Sub_390,390
391,31.003109,-96.688981,3.746,Sub_391,391
392,30.60907,-96.325998,119.4,Sub_392,392
393,30.562014,-96.2739,137.514,Sub_393,393
394,30.354551,-96.840806,2.378,Sub_394,394
395,31.075823,-96.425784,10.984,Sub_395,395
396,30.785329,-96.704162,1.534,Sub_396,396
397,30.871914,-96.526934,12.68,Sub_397,397
398,30.721716,-96.109298,4.2700000000000005,Sub_398,398
399,30.953672,-95.905344,15.648,Sub_399,399
400,30.743004,-96.548436,0.63,Sub_400,400
401,30.365776,-96.04642,36.688,Sub_401,401
402,30.879381,-96.138959,4.356,Sub_402,402
403,30.286936,-96.189365,3.6,Sub_403,403
404,28.291992,-96.898424,0.314,Sub_404,404
405,29.097035,-97.282413,22.094,Sub_405,405
406,29.042415,-96.689715,16.908,Sub_406,406
407,28.67673,-97.198682,0.124,Sub_407,407
408,28.652457,-97.405775,11.466000000000001,Sub_408,408
409,29.378848,-96.834606,15.748000000000001,Sub_409,409
410,29.559671,-97.081874,3.444,Sub_410,410
411,29.453329,-97.191865,8.258000000000001,Sub_411,411
412,29.342572,-97.075651,0.436,Sub_412,412
413,29.202324,-97.076306,21.462,Sub_413,413
414,29.707222,-99.095171,20.258,Sub_414,414
415,28.941736,-98.851298,2.352,Sub_415,415
416,29.85855,-98.703353,75.136,Sub_416,416
417,28.703692,-98.263517,0.7020000000000001,Sub_417,417
418,29.912815,-99.039927,8.448,Sub_418,418
419,28.764527,-98.485947,0.454,Sub_419,419
420,29.972311,-98.904698,12.42,Sub_420,420
421,28.371399,-99.135335,11.02,Sub_421,421
422,29.17158,-98.967448,21.88,Sub_422,422
423,28.711947,-99.177422,12.24,Sub_423,423
424,28.040092,-99.402695,4.222,Sub_424,424
425,28.496731,-98.827726,0.316,Sub_425,425
426,28.257475,-98.143051,8.164,Sub_426,426
427,29.578233,-98.748415,59.694,Sub_427,427
428,27.513375,-99.50214,79.994,Sub_428,428
429,27.545395,-99.462018,94.414,Sub_429,429
430,27.554788,-99.265533,92.282,Sub_430,430
431,27.751747,-99.126085,1.2,Sub_431,431
432,27.833815,-99.681424,135.962,Sub_432,432
433,27.368619,-99.347342,143.452,Sub_433,433
434,29.070547,-98.48181,1.364,Sub_434,434
435,29.830348,-99.331352,4.24,Sub_435,435
436,29.537033,-98.933944,4.048,Sub_436,436
437,29.037278,-99.001103,1.04,Sub_437,437
438,28.888354,-99.141337,25.132,Sub_438,438
439,29.689692,-98.911216,18.924,Sub_439,439
440,28.935779,-98.428996,33.444,Sub_440,440
441,29.079818,-98.642303,22.268,Sub_441,441
442,27.128042,-99.331147,1.23,Sub_442,442
443,29.897838,-98.40311,31.074,Sub_443,443
444,28.470281,-98.226391,8.788,Sub_444,444
445,28.310347,-98.573186,1.016,Sub_445,445
446,26.930929,-99.162765,26.558,Sub_446,446
447,28.407712,-97.71062,56.506,Sub_447,447
448,28.568278,-97.579237,0.632,Sub_448,448
449,29.487657,-98.290904,78.848,Sub_449,449
450,28.867033,-98.240425,6.506,Sub_450,450
451,29.102255,-97.743964,0.662,Sub_451,451
452,28.800642,-98.062937,8.836,Sub_452,452
453,28.733411,-97.894958,13.92,Sub_453,453
454,29.69811,-98.070311,159.572,Sub_454,454
455,29.758817,-98.191068,66.736,Sub_455,455
456,28.98256,-97.520734,7.98,Sub_456,456
457,29.468413,-98.528889,100.672,Sub_457,457
458,29.422124,-98.525978,115.4,Sub_458,458
459,29.516395,-98.523017,90.248,Sub_459,459
460,29.537264,-98.487882,90.65,Sub_460,460
461,29.31194,-98.391006,112.968,Sub_461,461
462,29.460646,-98.571279,122.882,Sub_462,462
463,29.546515,-98.557207,91.322,Sub_463,463
464,29.555818,-98.361905,96.12,Sub_464,464
465,29.52502,-98.606564,123.87400000000001,Sub_465,465
466,29.474147,-98.348083,67.976,Sub_466,466
467,29.40009,-98.730555,152.784,Sub_467,467
468,29.585862,-98.406811,107.194,Sub_468,468
469,29.568476,-98.614271,123.424,Sub_469,469
470,29.502729,-98.664897,125.902,Sub_470,470
471,29.461683,-98.676727,131.77,Sub_471,471
472,29.537675,-98.73503,122.282,Sub_472,472
473,29.634097,-98.497426,94.292,Sub_473,473
474,27.742714,-97.915595,1.266,Sub_474,474
475,28.1207,-97.19689,0.874,Sub_475,475
476,27.634419,-98.496692,4.636,Sub_476,476
477,27.479974,-98.86473,0.838,Sub_477,477
478,26.880517,-98.216213,0.64,Sub_478,478
479,27.194074,-98.207295,14.444,Sub_479,479
480,27.836017,-98.628776,5.39,Sub_480,480
481,27.053231,-98.747572,10.546,Sub_481,481
482,27.444204,-97.865597,58.800000000000004,Sub_482,482
483,28.103445,-97.808184,18.61,Sub_483,483
484,27.36513,-98.996708,0.756,Sub_484,484
485,27.615256,-98.946373,0.34,Sub_485,485
486,27.987983,-98.06698,9.934000000000001,Sub_486,486
487,27.778915,-97.113625,8.814,Sub_487,487
488,27.421353,-98.514272,0.894,Sub_488,488
489,28.322116,-97.162472,7.0200000000000005,Sub_489,489
490,27.306614,-97.780427,2.57,Sub_490,490
491,28.08816,-97.956246,12.158,Sub_491,491
492,27.849558,-98.385775,11.242,Sub_492,492
493,27.139396,-97.90137,0.782,Sub_493,493
494,28.121595,-97.553008,19.748,Sub_494,494
495,28.187118,-97.382226,4.364,Sub_495,495
496,27.662421,-97.371535,88.028,Sub_496,496
497,27.65787,-97.479816,83.952,Sub_497,497
498,26.215817,-98.239572,120.598,Sub_498,498
499,26.271967,-98.236568,122.364,Sub_499,499
500,26.144539,-98.121312,72.496,Sub_500,500
501,25.963264,-97.550453,118.776,Sub_501,501
502,25.943923,-97.317944,179.258,Sub_502,502
503,26.162145,-98.058771,90.24,Sub_503,503
504,26.280689,-98.183295,74.822,Sub_504,504
505,26.452135,-98.276811,89.48,Sub_505,505
506,26.451476,-98.092002,161.674,Sub_506,506
507,26.274827,-98.654824,1.166,Sub_507,507
508,26.255523,-97.667502,104.044,Sub_508,508
509,26.654454,-98.259766,0.586,Sub_509,509
510,26.678196,-99.103088,0.41000000000000003,Sub_510,510
511,26.229363,-98.378613,160.27,Sub_511,511
512,26.296191,-98.299959,82.672,Sub_512,512
513,26.318906,-98.370049,125.944,Sub_513,513
514,26.15153,-98.189752,157.462,Sub_514,514
515,26.530903,-98.740235,88.09400000000001,Sub_515,515
516,26.261363,-97.489015,13.83,Sub_516,516
517,26.57331,-98.96276,36.572,Sub_517,517
518,26.106086,-97.629292,118.72,Sub_518,518
519,26.737863,-98.397207,0.27,Sub_519,519
520,26.167843,-98.154834,82.224,Sub_520,520
521,26.158622,-97.989155,137.968,Sub_521,521
522,26.280733,-97.284166,5.596,Sub_522,522
523,26.569407,-97.442394,0.254,Sub_523,523
524,30.12382,-97.32771,57.072,Sub_524,524
525,30.083786,-98.476159,12.63,Sub_525,525
526,30.078514,-97.838012,78.996,Sub_526,526
527,30.801051,-98.28349,24.908,Sub_527,527
528,30.50391,-97.82418,167.752,Sub_528,528
529,30.465163,-99.156225,0.6960000000000001,Sub_529,529
530,30.225607,-98.136297,36.84,Sub_530,530
531,30.338855,-97.361789,49.18,Sub_531,531
532,30.280938,-98.876683,45.502,Sub_532,532
533,30.657895,-97.617843,77.074,Sub_533,533
534,29.476842,-97.44894,25.224,Sub_534,534
535,30.33977,-99.30658,6.314,Sub_535,535
536,29.69611,-97.470663,2.536,Sub_536,536
537,30.560604,-97.54626,74.596,Sub_537,537
538,29.99911,-97.828217,123.982,Sub_538,538
539,30.562557,-97.907846,157.136,Sub_539,539
540,30.688543,-98.689889,13.876,Sub_540,540
541,29.690184,-97.633555,16.528,Sub_541,541
542,30.339695,-97.523488,59.244,Sub_542,542
543,30.581216,-98.208732,37.048,Sub_543,543
544,30.531427,-98.378052,13.018,Sub_544,544
545,30.43963,-97.594687,203.874,Sub_545,545
546,30.505414,-97.647284,127.322,Sub_546,546
