a_id,b_id,a_name,b_name,a_lat,a_lon,b_lat,b_lon,voltage_tier,is_bridge,bridge_pop_cut,eb_unweighted,eb_popweighted,sced_binding
2412,2135,Cibolo Substation,Schertz Substation,29.5784,-98.2075,29.56365,-98.2616,EDGES_MID_LO,0,0,13856.771934834325,669332494987.8126,0
3051,2405,,O. W. Sommers Switchyard,29.33783,-98.32442,29.31023,-98.32321,EDGES_MID_LO,0,0,21236.412793524505,669260340996.1235,0
2784,4589,Benbrook Substation,,32.68532,-97.47123,32.67352,-97.41763,EDGES_MID_LO,0,0,14682.903149747444,667953384289.4072,0
4588,4589,,,32.65807,-97.40288,32.67352,-97.41763,EDGES_MID_LO,0,0,14869.00791165223,667953384289.4072,0
843,69,Barstow Northwest Substation,Sand Lake Switching Station,31.49729,-103.47183,31.51033,-103.46487,EDGES_MID_LO,0,0,38870.89551957999,667169853600.3086,0
5192,2452,,Bosque Switching Station,31.85416,-97.3625,31.85795,-97.35888,EDGES_MID_LO,0,0,3687.6080586080593,666004033899.366,0
952,1559,Bedias Substation,Iola Substation,30.67064,-95.98746,30.73151,-96.04653,EDGES_MID_LO,0,0,6772.86178677178,665397431787.0023,0
1547,1548,Garza Substation,Liston Substation,26.45229,-98.74111,26.41132,-98.57644,EDGES_MID_LO,0,0,10679.341724015443,665362759995.9592,0
553,543,Alberta Switching Station,Pharr Substation,26.25022,-98.13584,26.2655,-98.14804,EDGES_MID_LO,0,0,14668.599999999999,664129484808.7954,0
1153,3025,Barney Davis Substation,,27.6078,-97.31308,27.6646,-97.36115,EDGES_MID_LO,0,0,20924.0923076923,663922827926.0277,0
3025,2299,,Wooldridge Substation,27.6646,-97.36115,27.68184,-97.35246,EDGES_MID_LO,0,0,16767.02564102564,663922827926.0277,0
3078,4415,,,32.64562,-97.31375,32.64769,-97.34742,EDGES_MID_LO,0,0,22832.310868065226,662566036236.5457,0
1848,3078,Forest Hill Switching Station,,32.64487,-97.28717,32.64562,-97.31375,EDGES_MID_LO,0,0,26947.77753473195,662566036236.5457,0
4588,4415,,,32.65807,-97.40288,32.64769,-97.34742,EDGES_MID_LO,0,0,20862.334026786557,662566036236.5457,0
2528,3883,Roanoke Substation,,32.99176,-97.26158,33.02575,-97.26655,EDGES_MID_LO,0,0,14612.754692252263,660146685957.6289,0
2554,2382,Potter County Interchange,Harrington Switchyard,35.31048,-101.92327,35.29654,-101.74697,EDGES_MID_HI,0,0,29622.0,659568920476.5602,0
2122,84,Devil's Hill Substation,Bergheim Substation,29.92224,-98.41218,29.79013,-98.52769,EDGES_MID_LO,0,0,19942.925680330143,658934432031.0321,0
2297,2455,Magnolia Anderson Substation,Tenaska Frontier Station,30.43612,-96.0021,30.59398,-95.9186,EDGES_MID_LO,0,0,5677.0780187954715,658868206372.6624,0
1826,2815,Carrollton-Upfield Substation,Northwest Carrollton Substation,32.95043,-96.91291,32.98503,-96.93867,EDGES_MID_LO,0,0,20744.32595620012,658503843338.1449,0
4988,438,,Cordele Substation,29.08379,-96.54029,29.07786,-96.55412,EDGES_MID_LO,0,0,7371.633578349762,658191075902.7239,0
493,2319,Ingleside Substation,Dupont Switching Station,27.87201,-97.21693,27.90009,-97.24696,EDGES_MID_LO,0,0,10395.901633986927,657324559260.9391,0
948,3654,Bow Wood Substation,,31.4633,-99.54874,31.44424,-99.8883,EDGES_HIGH,0,0,46429.47712518917,654439454862.9501,0
1485,3654,Colorado River Municipal Water District #2 Substation,,31.55083,-100.1774,31.44424,-99.8883,EDGES_HIGH,0,0,50712.09400830623,654439454862.9501,0
1448,4532,Olefin Substation,,31.82735,-102.32717,31.83899,-102.32748,EDGES_MID_LO,0,0,49492.92146119858,654215589583.3263,0
2987,60,,Mcllvain Substation,31.51028,-103.55079,31.50875,-103.61641,EDGES_MID_LO,0,0,77822.51458961792,651363640746.2418,0
2987,61,,Pecone Substation,31.51028,-103.55079,31.50972,-103.51744,EDGES_MID_LO,0,0,81998.51458962011,651363640746.2418,0
2329,2333,Gillespie Substation,Fort Mason Substation,30.30524,-98.90406,30.73771,-99.23191,EDGES_MID_LO,0,0,18031.650999396512,651185916692.757,0
5287,3983,,,32.64258,-97.0852,32.68002,-97.08356,EDGES_HIGH,0,0,13465.722826172661,650104663259.8232,0
4563,3983,,,32.71404,-97.0707,32.68002,-97.08356,EDGES_HIGH,0,0,10071.528816665716,650104663259.8232,0
467,2317,Airco Substation,Rincon Substation,28.50995,-96.79601,27.98672,-97.32985,EDGES_MID_LO,0,0,5364.312121212119,649739385560.7118,0
2736,2729,Bellville Substation,Highway 36 Substation,29.95914,-96.26349,30.12259,-96.37383,EDGES_MID_LO,0,0,5242.33162797018,647669494580.6143,0
5405,5406,,,33.05311,-96.90127,33.05584,-96.89975,EDGES_MID_LO,0,0,14329.896590991868,646753530220.7288,0
5405,2517,,Hebron Substation,33.05311,-96.90127,33.04841,-96.90398,EDGES_MID_LO,0,0,18383.89294418042,646753530220.7288,0
3816,2579,,Venus Substation,32.4444,-97.06463,32.44417,-97.0728,EDGES_MID_LO,0,0,29288.757628962558,646102894906.0719,0
1632,2025,Helena Substation,Kenedy Switching Station,28.9378,-97.80005,28.84233,-97.83773,EDGES_MID_LO,0,0,14380.920002702629,644658423799.6746,0
4548,5278,,,33.06141,-96.80659,33.0608,-96.77917,EDGES_HIGH,0,0,21523.173087323095,644385753802.8275,0
428,429,Conoco Substation,Celanese Bay City Substation,28.78432,-95.93885,28.86801,-96.01568,EDGES_MID_LO,0,0,11706.719408369418,642928974583.7787,0
4824,2756,,Ellington Substation,29.5565,-95.15106,29.58829,-95.18072,EDGES_MID_LO,0,0,8593.931666190512,640351305821.536,0
1677,5493,Decatur Substation,,33.21427,-97.5873,33.20792,-97.60135,EDGES_MID_LO,0,0,7309.882847953166,639621349883.9531,0
2295,1967,Gosling Substation,Metro Substation,30.18383,-95.49138,30.1748,-95.46245,EDGES_MID_LO,0,0,5297.76606547081,638130636635.3967,0
630,631,FM 237 Yorktown Substation,Lost Creek Substation,28.98796,-97.48108,29.06775,-97.36646,EDGES_MID_LO,0,0,9093.896356632662,637361226272.9098,0
4410,4604,,,32.81845,-97.06368,32.81504,-97.025,EDGES_MID_LO,0,0,27606.24494425363,637181543059.2874,0
2057,4810,Telephone Substation,,29.59927,-95.28744,29.62773,-95.32864,EDGES_MID_LO,0,0,7288.960556110552,635650903697.4738,0
2642,2108,Klein Substation,Kluge Substation,30.02365,-95.57025,29.98953,-95.61854,EDGES_MID_LO,0,0,5156.890136090365,635546497463.6509,0
1952,1893,Hi Cross Substation,Slaughter Lane Substation,30.18633,-97.7692,30.17241,-97.81154,EDGES_MID_LO,0,0,7014.035455918643,634745372539.9606,0
2736,2735,Bellville Substation,Bellville South Substation,29.95914,-96.26349,29.92406,-96.25576,EDGES_MID_LO,0,0,4616.94019210616,633615914689.2991,0
5346,5351,,,32.92413,-97.2614,32.92287,-97.26144,EDGES_MID_LO,0,0,13097.283382127545,633417927201.5491,0
5346,5348,,,32.92413,-97.2614,32.92297,-97.26138,EDGES_MID_LO,0,0,13097.283382127545,633417927201.5491,0
2210,5319,Richardson Spring Creek Substation,,32.98322,-96.69639,33.0042,-96.69263,EDGES_MID_LO,0,0,3726.307869364959,633249745707.5369,0
4440,4815,,,29.86078,-94.94065,29.89273,-95.02354,EDGES_MID_LO,0,0,14285.36054443939,629774369658.5546,0
4819,4815,,,29.90268,-95.15087,29.89273,-95.02354,EDGES_MID_LO,0,0,14019.793877772785,629774369658.5546,0
569,535,Stewart Road Substation,Weslaco Unit Substation,26.12531,-98.15396,26.15485,-98.00839,EDGES_MID_LO,0,0,22374.924718616418,629699587503.2793,0
10,4930,Gulf Star,,29.18991,-95.96696,29.19335,-95.97423,EDGES_MID_LO,0,0,4737.109157509155,628023996046.9009,0
1764,2231,Palo Duro Substation,Batesville Substation,28.846,-99.19068,28.86288,-99.60801,EDGES_MID_LO,0,0,8897.701913085735,627045624811.7644,0
5277,4535,,,33.0607,-96.77323,33.06044,-96.73385,EDGES_HIGH,0,0,27432.818948642416,625859873253.7012,0
1838,1839,Sattler Substation,Crane's Mill Substation,29.84974,-98.1713,29.85231,-98.28334,EDGES_MID_LO,0,0,17453.537122907044,624413996401.9967,0
681,2561,McNeil Substation,Dessau Substation,30.39303,-97.68925,30.37369,-97.64307,EDGES_MID_LO,0,0,10822.1849303686,624321869295.697,0
2712,2713,College Station Switching Station,East Substation,30.62764,-96.29439,30.65933,-96.29871,EDGES_MID_LO,0,0,7237.07459346156,622930021218.4163,0
5277,5278,,,33.0607,-96.77323,33.0608,-96.77917,EDGES_HIGH,0,0,20214.127109596728,622011767501.6571,0
3739,3398,,,32.93689,-97.06118,32.93297,-97.0604,EDGES_MID_LO,0,0,15902.1994761221,621932163168.0714,0
91,3397,Airport N West Substation,,32.92687,-97.04401,32.92674,-97.06019,EDGES_MID_LO,0,0,15681.232809455418,621932163168.0714,0
3397,3398,,,32.92674,-97.06019,32.93297,-97.0604,EDGES_MID_LO,0,0,15324.551857074455,621932163168.0714,0
2811,1910,Avery Ranch Substation,Kent Substation,30.49129,-97.78797,30.49531,-97.80822,EDGES_MID_LO,0,0,7722.736901078424,619864995269.0503,0
472,2399,Charco Substation,Coleto Creek Substation,28.75359,-97.61645,28.71683,-97.21262,EDGES_HIGH,0,0,10704.941398425835,619406597961.456,0
2664,919,Burns Substation,Harlingen Switching Station,26.21917,-97.7344,26.22228,-97.69833,EDGES_MID_LO,0,0,9776.62147186132,618703263218.5916,0
4676,4599,,,29.83813,-97.98374,29.82273,-98.0036,EDGES_MID_LO,0,0,16466.53173918297,618148562163.7048,0
2885,4599,,,29.85499,-98.11443,29.82273,-98.0036,EDGES_MID_LO,0,0,15417.334997328371,618148562163.7048,0
2885,1838,,Sattler Substation,29.85499,-98.11443,29.84974,-98.1713,EDGES_MID_LO,0,0,14686.839672477801,618148562163.7048,0
572,1548,Bates Substation,Liston Substation,26.22096,-98.3967,26.41132,-98.57644,EDGES_MID_LO,0,0,9841.15703865095,615611399383.7555,0
1508,1037,Mulberry Creek Substation,Abilene Northwest Substation,32.52466,-99.82231,32.50281,-99.78994,EDGES_MID_LO,0,0,43376.217652126354,615329121307.6385,0
2713,4842,East Substation,,30.65933,-96.29871,30.65422,-96.26921,EDGES_MID_LO,0,0,7188.198330835304,614054119652.5414,0
2115,2773,Luzbay Substation,Lomax Substation,29.63972,-95.05543,29.63391,-95.08429,EDGES_MID_LO,0,0,6002.194639515968,613343529122.4396,0
288,289,Sheridan Substation,Rock Island Substation,29.4972,-96.66661,29.55015,-96.53814,EDGES_MID_LO,0,0,4403.657173382149,613160260875.7375,0
1625,2833,Nordheim West Substation,Runge Substation,28.91149,-97.62441,28.87057,-97.70154,EDGES_MID_LO,0,0,8143.970454333903,612716851702.2557,0
1691,1174,McDonald Road Substation,Big Spring Carbon Substation,32.08627,-101.27585,32.28068,-101.40887,EDGES_MID_LO,0,0,56237.57954650655,612071707113.4341,0
1538,1531,Long Draw Substation,Cirrus Substation,32.7213,-101.63327,33.03285,-101.68386,EDGES_HIGH,0,0,73573.7984581993,612025594363.4113,0
2152,2658,Rossville Substation,Somerset Substation,29.16425,-98.68195,29.24212,-98.64938,EDGES_MID_LO,1,21703.22033898305,8450.0,611776468738.1031,0
1113,1106,Coy City Substation,Karnes City Substation,28.87197,-97.9939,28.85884,-97.87869,EDGES_MID_LO,1,21703.22033898305,12672.0,611776468738.0996,0
2025,1108,Kenedy Switching Station,Pettus Substation,28.84233,-97.83773,28.62067,-97.79544,EDGES_MID_LO,1,21703.22033898305,16892.0,611776468738.0996,0
1787,1788,Odlaw Substation,Eclipse Substation,29.26821,-100.198,29.32394,-100.3921,EDGES_MID_LO,1,21703.22033898305,8450.0,611776468738.0973,0
2421,2623,Rio Nogales Switchyard,Seguin West Substation,29.59323,-97.97477,29.58631,-97.98762,EDGES_MID_LO,1,21703.22033898305,8450.0,611776468738.0969,0
2395,3597,Fannin Substation,,28.6917,-97.23368,28.21841,-97.55702,EDGES_HIGH,0,0,11722.637765350139,610947035197.6907,0
586,571,Goodwin Substation,Frontera Substation,26.24522,-98.45156,26.21781,-98.39728,EDGES_MID_LO,0,0,9342.062686864812,610459063256.398,0
4265,2931,,,31.58341,-103.0267,31.45785,-103.08472,EDGES_MID_LO,0,0,39215.01542502378,609063497773.2139,0
2931,852,,Pyote Substation,31.45785,-103.08472,31.45062,-103.09812,EDGES_MID_LO,0,0,35035.01542502375,609063497773.2139,0
5186,4279,,,33.23063,-97.63067,33.42844,-97.39843,EDGES_MID_LO,0,0,11836.921075331287,608595097488.2932,0
3579,4279,,,33.46201,-97.29195,33.42844,-97.39843,EDGES_MID_LO,0,0,14706.451227682943,608595097488.2932,0
5008,4901,,,29.59945,-95.23287,29.60006,-95.23253,EDGES_MID_LO,0,0,7147.473051948049,606893156167.9984,0
1801,5372,Lomo Alto Substation,,32.84994,-96.81256,32.81003,-96.82416,EDGES_MID_LO,0,0,7988.528820859533,606091612714.1389,0
1953,2347,Burleson Substation,Pedernales Substation,30.21473,-97.73655,30.24988,-97.72095,EDGES_MID_LO,0,0,8371.334920634921,604933826701.1917,0
2644,2645,Eureka Substation,San Felipe Substation,29.79489,-95.43338,29.7504,-95.44802,EDGES_MID_LO,0,0,7775.802669406612,604529284373.4807,0
1827,5358,Carrollton-Tarpley Road Substation,,32.98213,-96.85054,33.00699,-96.84356,EDGES_MID_LO,0,0,18475.766768464382,603691254152.9257,0
4307,5358,,,33.00734,-96.83283,33.00699,-96.84356,EDGES_MID_LO,0,0,12463.870664568301,603691254152.9257,0
2514,4307,West Plano Substation,,33.01275,-96.77736,33.00734,-96.83283,EDGES_MID_LO,0,0,12729.496208953695,603691254152.9257,0
2745,955,Jack Creek Substation,Kurten Substation,30.85877,-96.25911,30.79979,-96.29303,EDGES_MID_LO,0,0,4534.203496911592,603250677834.1128,0
4938,2015,,Monsanto Substation,29.26823,-95.18998,29.25639,-95.21168,EDGES_MID_LO,0,0,7740.217203441909,601660150998.3511,0
873,3100,Solstice Substation,,30.9484,-103.36201,31.10988,-103.25579,EDGES_MID_LO,0,0,53133.94448301154,601458336766.326,0
3635,3100,,,31.11446,-103.25165,31.10988,-103.25579,EDGES_MID_LO,0,0,46616.0745441269,601458336766.326,0
2412,2308,Cibolo Substation,McQueeney Substation,29.5784,-98.2075,29.58868,-98.04922,EDGES_MID_LO,0,0,15183.970636839558,601164845284.9313,0
320,2835,Aspermont Substation,Paint Creek Substation,33.13962,-100.22628,33.07995,-99.58056,EDGES_MID_LO,0,0,39588.097269043385,600381149335.6338,0
1915,1891,Northland Substation,Warren Substation,30.33526,-97.7546,30.31063,-97.75831,EDGES_MID_LO,0,0,11546.176115162389,600219139927.8705,0
4739,2687,,Westside Substation,29.42332,-98.60898,29.43978,-98.561,EDGES_MID_LO,0,0,16670.142083265895,599035893609.1326,0
233,5323,Huntington Substation,,31.26895,-94.57437,31.35396,-94.65631,EDGES_MID_LO,0,0,4545.428571428571,598256662694.5903,0
2812,1910,Buttercup Substation,Kent Substation,30.48699,-97.82385,30.49531,-97.80822,EDGES_MID_LO,0,0,8088.367697514163,597624758941.9982,0
4944,5021,,,29.93925,-95.52499,29.93791,-95.52502,EDGES_MID_LO,0,0,7521.1297619047555,597200766702.7158,0
4922,4941,,,29.65291,-95.22344,29.65742,-95.22357,EDGES_MID_LO,0,0,8315.143712809875,595254646060.3195,0
4860,2573,,Aldine Substation,29.86545,-95.36398,29.90179,-95.37044,EDGES_MID_LO,0,0,12489.687517221455,595020642435.5383,0
2251,4484,Lake Pauline Substation,,34.25228,-99.68479,34.05539,-99.67515,EDGES_MID_LO,0,0,13614.62616920117,594151567220.9489,0
4939,2013,,Mustang Bayou Substation,29.43514,-95.20335,29.36292,-95.2035,EDGES_MID_LO,0,0,5834.197082271973,592930306352.3055,0
1370,1402,Amoco Three-Bar Substation,Dollarhide Substation,32.14502,-102.80582,32.08192,-102.87133,EDGES_MID_LO,0,0,29020.18744098744,592516891517.9551,0
4724,2484,,Parkway Substation,29.57102,-98.30909,29.58272,-98.29015,EDGES_MID_LO,0,0,13485.721347773966,592318009475.2151,0
4604,4503,,,32.81504,-97.025,32.81603,-96.97449,EDGES_MID_LO,0,0,20837.52136236696,592024605105.3749,0
2402,4503,Irving Grant Street Substation,,32.81719,-96.94527,32.81603,-96.97449,EDGES_MID_LO,0,0,20399.990763122252,592024605105.3749,0
465,481,Warburton Substation,Medio Creek Substation,28.59824,-97.04755,28.25339,-97.33997,EDGES_MID_LO,0,0,9063.229194093492,591942902912.4391,0
2415,263,Newgulf Substation,Bailey Substation,29.23035,-95.91918,29.18544,-95.99252,EDGES_HIGH,0,0,4460.310420135418,591915988877.9875,0
2369,1439,Midland West Substation,Windwood Substation,31.99646,-102.12467,32.01954,-102.07653,EDGES_MID_LO,0,0,30159.011169222937,591810136945.4395,0
5322,5323,,,31.33114,-94.67537,31.35396,-94.65631,EDGES_MID_LO,0,0,9945.26190476241,590189037920.2937,0
4810,2772,,Garden Villas Substation,29.62773,-95.32864,29.65125,-95.31465,EDGES_MID_LO,0,0,7028.38468198468,589726130687.7528,0
2421,2309,Rio Nogales Switchyard,Seguin Substation,29.59323,-97.97477,29.5944,-97.95633,EDGES_MID_LO,0,0,7418.21041931939,588507836095.0474,0
1434,1435,XTO University Substation,Unocal Parker-Bakke Substation,32.19242,-102.57013,32.26151,-102.59077,EDGES_MID_LO,0,0,33580.381128708,588354961268.918,0
5360,5489,,,33.06043,-96.77605,33.06138,-96.77612,EDGES_MID_LO,0,0,32983.928027568145,587193788825.0427,0
564,565,Bentsen Substation,South McAllen Substation,26.1509,-98.29106,26.1607,-98.25168,EDGES_MID_LO,0,0,9260.854650385058,586400183515.2544,0
561,565,Taylor Road Substation,South McAllen Substation,26.1766,-98.28096,26.1607,-98.25168,EDGES_MID_LO,0,0,13426.854650385063,586400183515.2543,0
5280,5242,,,32.40202,-97.48049,32.40061,-97.48614,EDGES_MID_LO,0,0,11945.499055209899,586163523888.3593,0
2602,31,Laredo Street Substation,Newell Salvage Co. #1 Substation,29.41551,-98.50199,29.40284,-98.49318,EDGES_MID_LO,0,0,11167.624899486138,583587677957.124,0
5280,5253,,,32.40202,-97.48049,32.41132,-97.46131,EDGES_HIGH,0,0,15136.60631263481,583162001401.7649,0
4521,5253,,,32.41136,-97.45562,32.41132,-97.46131,EDGES_HIGH,0,0,15684.545712450657,583162001401.7649,0
669,2446,Salty Substation,Sandow Station,30.59623,-97.1326,30.57752,-97.07657,EDGES_MID_LO,0,0,8062.749891774873,580803498653.382,0
99,111,Chireno Substation,Etoile Substation,31.51964,-94.35217,31.33648,-94.39783,EDGES_MID_LO,0,0,4320.261904761904,580623651915.374,0
656,1662,Southwood Valley Substation,South Substation,30.59392,-96.31049,30.59166,-96.31107,EDGES_MID_LO,0,0,4942.657636807749,580438330810.1714,0
3520,3519,,,33.55667,-101.78481,33.47506,-101.74616,EDGES_HIGH,0,0,65587.03390651736,580221901456.383,0
3520,3521,,,33.55667,-101.78481,33.89675,-101.81389,EDGES_HIGH,0,0,68491.90057318406,580221901456.383,0
1690,1655,Lufkin South Substation,Lufkin Pershing Tap,31.29169,-94.72508,31.29193,-94.7458,EDGES_MID_LO,0,0,5642.452380952463,577194822959.8981,0
1457,1539,Buffalo Substation,Grelton Substation,32.10732,-101.86793,32.16621,-101.88165,EDGES_MID_LO,0,0,29653.725681280273,576689639803.0786,0
2544,2545,Welsh Substation,East DC-Tie,33.05553,-94.83728,33.0583,-94.84432,EDGES_HIGH,1,20418.782608695652,25326.0,575596604007.5679,0
4073,2498,,Monticello substation,33.10251,-95.05161,33.09192,-95.04203,EDGES_HIGH,1,20418.782608695652,4226.0,575596604007.5668,0
3197,4023,,,31.64225,-94.41154,31.6803,-94.54724,EDGES_MID_LO,1,20418.782608695652,12672.0,575596604007.5618,0
5209,2228,,Central Heights Substation,31.73597,-94.62023,31.72107,-94.63779,EDGES_MID_LO,1,20418.782608695652,4226.0,575596604007.5618,0
2229,1655,Lufkin Pershing Street Substation,Lufkin Pershing Tap,31.32756,-94.73559,31.29193,-94.7458,EDGES_MID_LO,1,20418.782608695652,4226.0,575596604007.5618,0
99,3197,Chireno Substation,,31.51964,-94.35217,31.64225,-94.41154,EDGES_MID_LO,1,20418.782608695652,16892.0,575596604007.5618,0
5209,4023,,,31.73597,-94.62023,31.6803,-94.54724,EDGES_MID_LO,1,20418.782608695652,8450.0,575596604007.5618,0
1656,5322,Lufkin East Substation,,31.33301,-94.68899,31.33114,-94.67537,EDGES_MID_LO,1,20418.782608695652,4226.0,575596604007.5497,0
1604,1605,Bishop Substation,Pee Dee Substation,30.9046,-95.8028,30.93021,-95.88569,EDGES_MID_LO,1,20418.782608695652,4226.0,575596604007.5494,0
114,1062,Biomass Substation,Lufkin Substation,31.36924,-94.73903,31.35787,-94.73846,EDGES_MID_LO,1,20418.782608695652,4226.0,575596604007.5449,0
712,5191,Lufkin Hill Street Substation,,31.34923,-94.74644,31.35896,-94.76838,EDGES_MID_LO,1,20418.782608695652,4226.0,575596604007.5427,0
96,5205,Nacogdoches Southwest Substation,,31.56758,-94.67882,31.56982,-94.64095,EDGES_MID_LO,1,20418.782608695652,8450.0,575596604007.5378,0
133,2447,Amerigas Substation,Nucor Substation,31.35608,-96.16031,31.35239,-96.16339,EDGES_MID_LO,1,20418.782608695652,4226.0,575596604007.5378,0
98,5205,Nacogdoches South Substation,,31.57891,-94.63905,31.56982,-94.64095,EDGES_MID_LO,1,20418.782608695652,4226.0,575596604007.5378,0
128,127,Pleasant Springs Substation,Pleasant Springs Tap,31.1749,-95.85259,31.32937,-95.88879,EDGES_MID_LO,1,20418.782608695652,4226.0,575596604007.5377,0
5432,124,,Mustang Prairie Substation,31.3662,-95.43473,31.23785,-95.58263,EDGES_MID_LO,1,20418.782608695652,8450.0,575596604007.5377,0
120,121,Explorer Substation,Grapeland Magnolia Substation,31.42224,-95.66805,31.46013,-95.68741,EDGES_MID_LO,1,20418.782608695652,4226.0,575596604007.5377,0
5200,3997,,,31.9539,-97.28502,31.98457,-97.28448,EDGES_MID_LO,0,0,16352.564208400123,575489123693.2009,0
5200,2451,,Whitney Switching Station,31.9539,-97.28502,31.86057,-97.36607,EDGES_MID_LO,0,0,20488.62489934341,575489123693.2009,0
3144,3997,,,32.22699,-97.31541,31.98457,-97.28448,EDGES_MID_LO,0,0,14800.774342710256,575489123693.2009,0
3144,3143,,,32.22699,-97.31541,32.2834,-97.29193,EDGES_MID_LO,0,0,13778.895588131492,575489123693.2009,0
1705,3143,Grandview TMPP Substation,,32.33672,-97.24028,32.2834,-97.29193,EDGES_MID_LO,0,0,13146.84260602594,575489123693.2009,0
115,711,Diboll Substation,Diboll Substation,31.22456,-94.71646,31.1939,-94.79553,EDGES_MID_LO,0,0,5625.952380952318,573859409494.1161,0
3801,3586,,,32.37424,-98.35463,32.65876,-98.31034,EDGES_MID_LO,0,0,14518.983168209774,573008148714.153,0
3801,5101,,,32.37424,-98.35463,32.20888,-98.25738,EDGES_MID_LO,0,0,13243.730787257407,573008148714.153,0
2560,4887,Gilleland Creek Substation,,30.41036,-97.57444,30.4014,-97.5808,EDGES_HIGH,0,0,14653.667053998968,572668941195.0355,0
1941,4887,Harris Branch Substation,,30.37142,-97.58086,30.4014,-97.5808,EDGES_HIGH,0,0,13063.34070009853,572668941195.0355,0
1682,3027,Killeen Elms Road Substation,,31.07646,-97.71949,31.04425,-97.7135,EDGES_MID_LO,0,0,10016.765790429785,572328375555.9131,0
2216,2788,Mesquite Station,East Mesquite Substation,32.76017,-96.57562,32.77541,-96.57241,EDGES_MID_LO,0,0,7592.959638801906,571289259841.5254,0
824,1606,White Baker Substation,Rio Pecos Substation,30.88595,-102.42329,31.08499,-102.36503,EDGES_MID_LO,0,0,20154.966666666678,570395079382.9304,0
5344,5345,,,32.87919,-97.1866,32.88061,-97.18767,EDGES_MID_LO,0,0,9533.599825651352,570316935373.892,0
5345,5341,,,32.88061,-97.18767,32.87907,-97.18662,EDGES_MID_LO,0,0,9533.599825651352,570316935373.892,0
658,659,Snook Substation,Koppe Bridge Substation,30.53662,-96.44996,30.53292,-96.31136,EDGES_MID_LO,0,0,3868.138585434165,570161720712.5951,0
2812,2813,Buttercup Substation,Balcones Substation,30.48699,-97.82385,30.46117,-97.83006,EDGES_MID_LO,0,0,8247.713531310419,569690336115.572,0
1448,2952,Olefin Substation,,31.82735,-102.32717,31.23526,-102.12262,EDGES_HIGH,0,0,46510.626503933985,569318828941.1086,0
3827,4149,,,33.23075,-97.07243,33.22568,-97.09253,EDGES_MID_LO,0,0,7250.518315354661,568887451764.3391,0
3557,1542,,Lopeno Substation,26.68576,-99.11,26.68755,-99.10953,EDGES_MID_LO,0,0,11882.126108449336,564755562500.4423,0
531,534,North Mercedes Substation,Heidelberg Substation,26.23051,-97.91182,26.22855,-97.88762,EDGES_MID_LO,0,0,8981.464285714297,564690419698.249,0
3883,5437,,,33.02575,-97.26655,33.01735,-97.2379,EDGES_MID_LO,0,0,4395.570973909128,563142611575.1215,0
1808,4676,Ranch Road 12 Substation,,29.90067,-97.99195,29.83813,-97.98374,EDGES_MID_LO,0,0,7376.234310777148,561367203564.813,0
90,4149,Kings Row Substation,,33.25006,-97.09884,33.22568,-97.09253,EDGES_MID_LO,0,0,7183.518315354667,559651997959.4304,0
1912,2661,Rivery Substation,Georgetown Substation,30.64852,-97.68964,30.6326,-97.68714,EDGES_MID_LO,0,0,8111.638969422782,559133332476.3978,0
4340,1677,,Decatur Substation,33.21727,-97.73317,33.21427,-97.5873,EDGES_MID_LO,0,0,5241.569478014773,558670276649.5836,0
2194,3827,Locust Substation,,33.25508,-97.13281,33.23075,-97.07243,EDGES_MID_LO,0,0,17564.458215412742,556573513357.7953,0
1817,2671,Loop 337 Substation,Comal Substation,29.70231,-98.15976,29.70683,-98.13527,EDGES_MID_LO,0,0,8120.312814962748,555030743201.5083,0
1779,1780,North McCamey Substation,North McCamey Subsation,31.15508,-102.22687,31.15356,-102.22295,EDGES_MID_LO,0,0,22072.39393520952,554737282768.1771,0
2688,1819,Weiderstein Substation,EC Mornhinweg Substation,29.59919,-98.26515,29.65839,-98.20282,EDGES_MID_LO,0,0,6622.5265113402365,554040866309.8678,0
2978,1174,,Big Spring Carbon Substation,32.28564,-101.31304,32.28068,-101.40887,EDGES_MID_LO,0,0,48088.360467956154,553934061846.9586,0
2504,2978,Morgan Creek Substation,,32.33425,-100.91598,32.28564,-101.31304,EDGES_MID_LO,0,0,51986.527134623306,553934061846.9586,0
843,847,Barstow Northwest Substation,Pecos Substation,31.49729,-103.47183,31.42938,-103.49854,EDGES_MID_LO,0,0,34882.91648978627,553488373414.7172,0
5349,5351,,,32.92456,-97.26531,32.92287,-97.26144,EDGES_MID_LO,0,0,6336.333333333334,552614048734.1567,0
5348,5349,,,32.92297,-97.26138,32.92456,-97.26531,EDGES_MID_LO,0,0,6336.333333333334,552614048734.1567,0
5344,5343,,,32.87919,-97.1866,32.88021,-97.18565,EDGES_MID_LO,0,0,4225.333333333334,552614048734.1556,0
5341,5343,,,32.87907,-97.18662,32.88021,-97.18565,EDGES_MID_LO,0,0,4225.333333333334,552614048734.1556,0
4704,2137,,Palo Alto Substation,29.32086,-98.57228,29.31815,-98.5497,EDGES_MID_LO,0,0,14494.669024624864,552592207976.3948,0
152,4918,T. H. Wharton Substation,,29.93987,-95.532,29.93789,-95.52159,EDGES_MID_LO,0,0,12850.385375503525,552573176091.6543,0
2542,2366,TUCO Interchange,Carlisle Interchange,33.8698,-101.84335,33.59132,-101.96664,EDGES_MID_HI,0,0,26951.20864100569,552103862974.1733,0
