from_sub,to_sub,voltage_kv,length_km,category,circuits,X_pu,MVAmax,intersects
553,898,345,10.778,mst,1,0.005913,1082,False
1166,1252,345,15.536,mst,1,0.008523,1082,False
496,860,345,5.768,mst,1,0.003165,1082,False
496,1279,345,12.743,delaunay,1,0.006991,1082,False
33,1254,345,51.278,neighbor_2,1,0.028132,1082,False
14,1254,345,70.107,neighbor_2,1,0.038463,1082,False
16,1179,345,68.714,neighbor_2,1,0.037698,1082,False
25,1297,345,55.768,neighbor_2,1,0.030596,1082,False
10,1297,345,67.652,neighbor_2,1,0.037116,1082,False
786,826,345,16.016,mst,1,0.008787,1082,False
313,786,345,16.183,delaunay,1,0.008878,1082,False
780,786,345,16.197,delaunay,1,0.008886,1082,False
1162,1179,345,16.087,mst,1,0.008825,1082,False
869,926,345,12.871,mst,1,0.007061,1082,False
857,1250,345,16.592,mst,1,0.009103,1082,False
553,556,345,17.060,mst,1,0.009360,1082,False
728,954,345,17.832,mst,1,0.009783,1082,False
303,331,345,18.174,mst,1,0.009971,1082,False
323,1151,345,17.227,mst,1,0.009451,1082,False
508,518,345,17.048,mst,1,0.009353,1082,False
303,364,345,17.451,mst,1,0.009574,1082,False
372,374,345,15.540,mst,1,0.008526,1082,False
163,168,345,10.491,mst,1,0.005756,1082,False
338,349,345,14.171,mst,1,0.007775,1082,False
811,983,345,24.610,delaunay,1,0.013502,1082,False
331,862,345,22.530,delaunay,1,0.012360,1082,False
1055,1251,345,23.266,delaunay,1,0.012764,1082,False
364,1055,345,24.079,delaunay,1,0.013211,1082,False
466,882,345,19.081,delaunay,1,0.010469,1082,False
213,1226,345,23.969,mst,1,0.013150,1082,False
553,1079,345,23.666,mst,1,0.012984,1082,False
954,1211,345,19.204,mst,1,0.010536,1082,False
1077,1095,345,18.345,mst,1,0.010064,1082,False
907,1271,345,21.953,mst,1,0.012044,1082,False
100,1151,345,102.243,neighbor_2,1,0.056093,1082,False
16,29,345,68.481,neighbor_2,1,0.037570,1082,False
100,114,345,80.713,neighbor_2,1,0.044281,1082,False
29,997,345,91.775,neighbor_2,1,0.050350,1082,False
54,997,345,97.047,neighbor_2,1,0.053243,1082,False
508,1261,345,23.750,mst,1,0.013030,1082,False
499,881,345,14.406,mst,1,0.007903,1082,False
429,433,345,22.681,mst,1,0.012443,1082,False
384,1166,345,19.075,mst,1,0.010465,1082,False
384,1252,345,22.175,delaunay,1,0.012166,1082,False
548,898,345,34.138,delaunay,1,0.018729,1082,False
898,1173,345,34.929,delaunay,1,0.019163,1082,False
455,882,345,35.119,delaunay,1,0.019267,1082,False
364,366,345,28.521,delaunay,1,0.015647,1082,False
470,930,345,26.707,delaunay,1,0.014652,1082,False
1267,1273,345,28.338,mst,1,0.015547,1082,False
455,548,345,25.550,mst,1,0.014018,1082,False
1158,1256,345,29.391,mst,1,0.016125,1082,False
433,1278,345,27.396,mst,1,0.015030,1082,False
476,480,345,25.913,mst,1,0.014217,1082,False
1095,1192,345,30.909,mst,1,0.016957,1082,False
499,1102,345,31.710,mst,1,0.017397,1082,False
931,1055,345,28.878,mst,1,0.015843,1082,False
788,865,345,24.965,mst,1,0.013697,1082,False
1007,1280,345,29.394,mst,1,0.016126,1082,False
1095,1271,345,42.931,delaunay,1,0.023553,1082,False
382,384,345,40.067,delaunay,1,0.021982,1082,False
954,1263,345,40.169,delaunay,1,0.022038,1082,False
508,1102,345,40.440,delaunay,1,0.022187,1082,False
788,1282,345,41.721,delaunay,1,0.022889,1082,False
1272,1289,345,33.919,mst,1,0.018609,1082,False
975,1266,345,40.128,mst,1,0.022015,1082,False
181,1260,345,33.979,mst,1,0.018642,1082,False
1264,1276,345,34.578,mst,1,0.018970,1082,False
345,1238,345,39.898,mst,1,0.021889,1082,False
14,1077,345,123.819,neighbor_2,1,0.067930,1082,False
14,1192,345,157.852,neighbor_3,1,0.086601,1082,False
36,1192,345,150.165,neighbor_2,1,0.082384,1082,False
36,1256,345,161.783,neighbor_2,1,0.088758,1082,False
33,1077,345,111.837,neighbor_2,1,0.061356,1082,True
1095,1226,345,44.633,mst,1,0.024487,1082,False
213,983,345,47.217,mst,1,0.025905,1082,False
697,1276,345,41.493,mst,1,0.022764,1082,False
100,1277,345,32.306,mst,1,0.017724,1082,False
511,512,345,10.804,mst,1,0.005928,1082,False
214,1256,345,52.807,delaunay,1,0.028971,1082,False
928,1252,345,18.633,delaunay,1,0.010223,1082,False
788,1232,345,12.920,delaunay,1,0.007088,1082,False
214,1005,345,53.004,delaunay,1,0.029079,1082,False
499,511,345,14.937,delaunay,1,0.008195,1082,False
256,1272,345,51.342,mst,1,0.028168,1082,False
1262,1267,345,56.033,mst,1,0.030741,1082,False
366,382,345,48.886,mst,1,0.026820,1082,False
181,1258,345,49.569,mst,1,0.027195,1082,False
491,1292,345,59.384,mst,1,0.032579,1082,False
14,941,345,123.194,neighbor_3,1,0.067587,1082,True
82,1297,345,104.927,neighbor_2,1,0.057566,1082,False
82,1246,345,132.948,neighbor_2,1,0.072939,1082,False
10,82,345,171.571,neighbor_3,1,0.094128,1082,False
518,1239,345,28.489,mst,1,0.015629,1082,False
1274,1291,345,63.229,mst,1,0.034689,1082,False
1265,1289,345,61.125,mst,1,0.033535,1082,False
358,1253,345,60.664,mst,1,0.033282,1082,False
861,1190,345,64.132,mst,1,0.035184,1082,False
491,977,345,60.949,mst,1,0.033438,1082,False
323,392,345,69.950,delaunay,1,0.038376,1082,False
512,1286,345,64.317,delaunay,1,0.035286,1082,False
862,1151,345,50.703,delaunay,1,0.027817,1082,False
338,1151,345,37.170,delaunay,1,0.020393,1082,False
366,1268,345,64.809,delaunay,1,0.035556,1082,False
1266,1291,345,71.638,mst,1,0.039303,1082,False
1211,1273,345,65.331,mst,1,0.035842,1082,False
1190,1255,345,64.971,mst,1,0.035644,1082,False
476,1278,345,72.051,mst,1,0.039529,1082,False
997,1283,345,50.282,mst,1,0.027586,1082,False
976,1259,345,20.735,mst,1,0.011376,1082,False
930,1288,345,55.571,mst,1,0.030487,1082,False
480,491,345,71.756,mst,1,0.039367,1082,False
778,1280,345,30.691,mst,1,0.016838,1082,False
778,1007,345,35.928,delaunay,1,0.019711,1082,False
941,1274,345,76.932,mst,1,0.042207,1082,False
256,1291,345,76.404,mst,1,0.041917,1082,False
346,374,345,47.549,mst,1,0.026086,1082,False
534,1173,345,49.963,mst,1,0.027411,1082,False
470,1154,345,77.585,mst,1,0.042565,1082,False
16,1260,345,252.411,neighbor_3,1,0.138479,1082,False
871,1292,345,93.129,mst,1,0.051093,1082,False
697,1255,345,84.836,mst,1,0.046543,1082,False
27,30,345,13.427,neighbor_2,1,0.007366,1082,False
1278,1286,345,77.983,mst,1,0.042783,1082,False
861,1265,345,104.920,delaunay,1,0.057562,1082,False
1190,1265,345,106.127,delaunay,1,0.058224,1082,False
977,1259,345,113.478,delaunay,1,0.062257,1082,False
860,1259,345,113.532,delaunay,1,0.062286,1082,False
860,976,345,113.465,delaunay,1,0.062250,1082,False
676,1276,345,49.133,mst,1,0.026956,1082,False
54,1172,345,78.920,mst,1,0.043297,1082,False
132,1252,345,67.336,mst,1,0.036942,1082,False
132,928,345,70.223,delaunay,1,0.038526,1082,False
676,697,345,66.949,delaunay,1,0.036730,1082,False
33,856,345,25.673,neighbor_2,1,0.014085,1082,False
1273,1284,345,71.203,mst,1,0.039064,1082,False
1267,1284,345,95.207,delaunay,1,0.052233,1082,False
865,1264,345,109.129,mst,1,0.059871,1082,False
41,897,345,21.106,neighbor_2,1,0.011579,1082,True
39,796,345,27.052,neighbor_2,1,0.014841,1082,True
47,802,345,24.948,neighbor_2,1,0.013687,1082,True
16,47,345,24.337,neighbor_3,1,0.013352,1082,True
27,869,345,25.924,neighbor_2,1,0.014222,1082,True
30,869,345,22.995,neighbor_2,1,0.012616,1082,True
1232,1269,345,122.697,mst,1,0.067315,1082,False
14,140,345,7.878,mst,1,0.004322,1082,False
528,983,345,21.924,mst,1,0.012028,1082,False
778,1287,345,144.309,mst,1,0.079171,1082,False
1284,1287,345,124.019,mst,1,0.068040,1082,False
36,936,345,50.627,neighbor_2,1,0.027775,1082,False
16,1162,345,76.313,neighbor_3,1,0.041867,1082,False
14,168,345,37.829,neighbor_2,1,0.020754,1082,True
14,797,345,31.451,neighbor_3,1,0.017255,1082,True
14,935,345,48.363,neighbor_3,1,0.026533,1082,True
296,846,345,8.086,mst,1,0.004436,1082,False
321,349,345,9.533,mst,1,0.005230,1082,False
1102,1261,345,38.450,mst,1,0.021094,1082,False
315,321,345,9.157,mst,1,0.005024,1082,False
309,314,345,6.282,mst,1,0.003446,1082,False
